-1.000000000000000000e+01,-2.334992341467691404e+02
-9.979979979979979987e+00,-2.369610511502182533e+02
-9.959959959959959974e+00,-2.336446246981107890e+02
-9.939939939939939961e+00,-2.300266430486875606e+02
-9.919919919919919948e+00,-2.340861720896429858e+02
-9.899899899899899935e+00,-2.312059596274747264e+02
-9.879879879879879923e+00,-2.294616648861025396e+02
-9.859859859859859910e+00,-2.322030917560552723e+02
-9.839839839839839897e+00,-2.296161107241227626e+02
-9.819819819819819884e+00,-2.297052266788713553e+02
-9.799799799799799871e+00,-2.301337875415708822e+02
-9.779779779779779858e+00,-2.303127115119756070e+02
-9.759759759759759845e+00,-2.280969602225293045e+02
-9.739739739739739832e+00,-2.270879169609609392e+02
-9.719719719719719819e+00,-2.286821361352311328e+02
-9.699699699699699806e+00,-2.248128470460938502e+02
-9.679679679679679793e+00,-2.282236108961786840e+02
-9.659659659659659781e+00,-2.272434621532147787e+02
-9.639639639639639768e+00,-2.242367477526049413e+02
-9.619619619619619755e+00,-2.311223290011713516e+02
-9.599599599599599742e+00,-2.230189254961428560e+02
-9.579579579579579729e+00,-2.286239681412631057e+02
-9.559559559559559716e+00,-2.205287268305322925e+02
-9.539539539539539703e+00,-2.246762020686319659e+02
-9.519519519519519690e+00,-2.251782340455810925e+02
-9.499499499499499677e+00,-2.212524533548949250e+02
-9.479479479479479664e+00,-2.241024475644269103e+02
-9.459459459459459651e+00,-2.243267255413556143e+02
-9.439439439439439639e+00,-2.196436639095446424e+02
-9.419419419419419626e+00,-2.212328457559894161e+02
-9.399399399399399613e+00,-2.209715839988823518e+02
-9.379379379379379600e+00,-2.243260252396079579e+02
-9.359359359359359587e+00,-2.210359371025973587e+02
-9.339339339339339574e+00,-2.213538359892274627e+02
-9.319319319319319561e+00,-2.166841375587427478e+02
-9.299299299299299548e+00,-2.204156534525561710e+02
-9.279279279279279535e+00,-2.205527270651488436e+02
-9.259259259259259522e+00,-2.190591837558756083e+02
-9.239239239239239510e+00,-2.145609681912492306e+02
-9.219219219219219497e+00,-2.105738430301405799e+02
-9.199199199199199484e+00,-2.162649345300071957e+02
-9.179179179179179471e+00,-2.182110811531213415e+02
-9.159159159159159458e+00,-2.153226975696411500e+02
-9.139139139139139445e+00,-2.158585744807348306e+02
-9.119119119119119432e+00,-2.156710076794872464e+02
-9.099099099099099419e+00,-2.119801201951388521e+02
-9.079079079079079406e+00,-2.101044865933382653e+02
-9.059059059059059393e+00,-2.154180210990362241e+02
-9.039039039039039380e+00,-2.089419079020842105e+02
-9.019019019019019368e+00,-2.150938940738849681e+02
-8.998998998998999355e+00,-2.108757039813933147e+02
-8.978978978978979342e+00,-2.047889223377698613e+02
-8.958958958958959329e+00,-2.067065043089119172e+02
-8.938938938938939316e+00,-2.105854603732370833e+02
-8.918918918918919303e+00,-2.065929051491783071e+02
-8.898898898898899290e+00,-2.084446931328037920e+02
-8.878878878878879277e+00,-2.079438661195979421e+02
-8.858858858858859264e+00,-2.099595103780716840e+02
-8.838838838838839251e+00,-2.097140955795555044e+02
-8.818818818818819238e+00,-2.040108840895491937e+02
-8.798798798798799226e+00,-2.051716845133157108e+02
-8.778778778778779213e+00,-2.072089642856871308e+02
-8.758758758758759200e+00,-2.095044017153240361e+02
-8.738738738738739187e+00,-2.085070748999551142e+02
-8.718718718718719174e+00,-2.021384590553780072e+02
-8.698698698698699161e+00,-2.020991355159673333e+02
-8.678678678678679148e+00,-2.061217212393336240e+02
-8.658658658658659135e+00,-2.000164551535317230e+02
-8.638638638638639122e+00,-2.031085235935868241e+02
-8.618618618618619109e+00,-2.044411153762492859e+02
-8.598598598598599096e+00,-2.044181994980184811e+02
-8.578578578578579084e+00,-2.016441214784916554e+02
-8.558558558558559071e+00,-2.015799661027486707e+02
-8.538538538538539058e+00,-1.987409429947688011e+02
-8.518518518518519045e+00,-1.984187289636492153e+02
-8.498498498498499032e+00,-1.952553300606804214e+02
-8.478478478478479019e+00,-2.012815997278567579e+02
-8.458458458458459006e+00,-2.020462450324379517e+02
-8.438438438438438993e+00,-1.977144304846771661e+02
-8.418418418418418980e+00,-1.967880133435668597e+02
-8.398398398398398967e+00,-2.019119626618038694e+02
-8.378378378378378954e+00,-1.948558530066928256e+02
-8.358358358358358942e+00,-1.920397926085632037e+02
-8.338338338338338929e+00,-1.943234425022286587e+02
-8.318318318318318916e+00,-1.906287770547666298e+02
-8.298298298298298903e+00,-1.994600185362650677e+02
-8.278278278278278890e+00,-1.937793568758170863e+02
-8.258258258258258877e+00,-1.925054412490289053e+02
-8.238238238238238864e+00,-1.888365676808849116e+02
-8.218218218218218851e+00,-1.915668476575225156e+02
-8.198198198198198838e+00,-1.901856811330438290e+02
-8.178178178178178825e+00,-1.915276763935753479e+02
-8.158158158158158813e+00,-1.927063303966105821e+02
-8.138138138138138800e+00,-1.910926237188797643e+02
-8.118118118118118787e+00,-1.913931832549080241e+02
-8.098098098098098774e+00,-1.920795333432343739e+02
-8.078078078078078761e+00,-1.918124530479756515e+02
-8.058058058058058748e+00,-1.885887137200957397e+02
-8.038038038038038735e+00,-1.894553995097022607e+02
-8.018018018018018722e+00,-1.917171965989996920e+02
-7.997997997997997821e+00,-1.857407541147908034e+02
-7.977977977977977808e+00,-1.904294666600649464e+02
-7.957957957957957795e+00,-1.926431888817884328e+02
-7.937937937937937782e+00,-1.877180312744470427e+02
-7.917917917917917769e+00,-1.872299888608360163e+02
-7.897897897897897757e+00,-1.818216760663860043e+02
-7.877877877877877744e+00,-1.859032607659941050e+02
-7.857857857857857731e+00,-1.877093182584906970e+02
-7.837837837837837718e+00,-1.867774299031839007e+02
-7.817817817817817705e+00,-1.852279078517071866e+02
-7.797797797797797692e+00,-1.853968237460988746e+02
-7.777777777777777679e+00,-1.791650073148736340e+02
-7.757757757757757666e+00,-1.800982754363940046e+02
-7.737737737737737653e+00,-1.861347890562697955e+02
-7.717717717717717640e+00,-1.828759475085477391e+02
-7.697697697697697627e+00,-1.831884875767329959e+02
-7.677677677677677615e+00,-1.815250953671503851e+02
-7.657657657657657602e+00,-1.811567689058354347e+02
-7.637637637637637589e+00,-1.761528619236196391e+02
-7.617617617617617576e+00,-1.779548318802370943e+02
-7.597597597597597563e+00,-1.818926067797481210e+02
-7.577577577577577550e+00,-1.800497195392527772e+02
-7.557557557557557537e+00,-1.766624321088984004e+02
-7.537537537537537524e+00,-1.802825521063518011e+02
-7.517517517517517511e+00,-1.794382754086055911e+02
-7.497497497497497498e+00,-1.758632814064012848e+02
-7.477477477477477485e+00,-1.744417903918114519e+02
-7.457457457457457473e+00,-1.735979396731877102e+02
-7.437437437437437460e+00,-1.699671036914632509e+02
-7.417417417417417447e+00,-1.734119785505431821e+02
-7.397397397397397434e+00,-1.779172510031266370e+02
-7.377377377377377421e+00,-1.744644605940672477e+02
-7.357357357357357408e+00,-1.704431617107201475e+02
-7.337337337337337395e+00,-1.722102440587728722e+02
-7.317317317317317382e+00,-1.727821737389758994e+02
-7.297297297297297369e+00,-1.735856628852075119e+02
-7.277277277277277356e+00,-1.752662807419674778e+02
-7.257257257257257343e+00,-1.761268714660844807e+02
-7.237237237237237331e+00,-1.708328936707611092e+02
-7.217217217217217318e+00,-1.719683029880494871e+02
-7.197197197197197305e+00,-1.665355339602590732e+02
-7.177177177177177292e+00,-1.728781892682770831e+02
-7.157157157157157279e+00,-1.768474818440624574e+02
-7.137137137137137266e+00,-1.667846465405120284e+02
-7.117117117117117253e+00,-1.700776552819187089e+02
-7.097097097097097240e+00,-1.657603096744773552e+02
-7.077077077077077227e+00,-1.653784191670521011e+02
-7.057057057057057214e+00,-1.676764071276640777e+02
-7.037037037037037202e+00,-1.639342632459938898e+02
-7.017017017017017189e+00,-1.664615892147768363e+02
-6.996996996996997176e+00,-1.673081692052058429e+02
-6.976976976976977163e+00,-1.647029977218711849e+02
-6.956956956956957150e+00,-1.627629439029932996e+02
-6.936936936936937137e+00,-1.666608142113487361e+02
-6.916916916916917124e+00,-1.672699499648405492e+02
-6.896896896896897111e+00,-1.617986636967023912e+02
-6.876876876876877098e+00,-1.600354347907636736e+02
-6.856856856856857085e+00,-1.547014676941407743e+02
-6.836836836836837072e+00,-1.596712088300961057e+02
-6.816816816816817060e+00,-1.610242673525718828e+02
-6.796796796796797047e+00,-1.614116063094113827e+02
-6.776776776776776146e+00,-1.560479443920706899e+02
-6.756756756756756133e+00,-1.610526745813071159e+02
-6.736736736736736120e+00,-1.565407361212228352e+02
-6.716716716716716107e+00,-1.585624470272267956e+02
-6.696696696696696094e+00,-1.613348227974341853e+02
-6.676676676676676081e+00,-1.589710451982590200e+02
-6.656656656656656068e+00,-1.538427650503450934e+02
-6.636636636636636055e+00,-1.573453727227297918e+02
-6.616616616616616042e+00,-1.566668299800200259e+02
-6.596596596596596029e+00,-1.609839315302722014e+02
-6.576576576576576016e+00,-1.510894045463288364e+02
-6.556556556556556004e+00,-1.573402910020071488e+02
-6.536536536536535991e+00,-1.540431965583947260e+02
-6.516516516516515978e+00,-1.534420257850268001e+02
-6.496496496496495965e+00,-1.552410338008500617e+02
-6.476476476476475952e+00,-1.522268506792934488e+02
-6.456456456456455939e+00,-1.497606818213293707e+02
-6.436436436436435926e+00,-1.493420630251017371e+02
-6.416416416416415913e+00,-1.522240628477750022e+02
-6.396396396396395900e+00,-1.526365738231155262e+02
-6.376376376376375887e+00,-1.539771602745382211e+02
-6.356356356356355874e+00,-1.538998680482011139e+02
-6.336336336336335862e+00,-1.474393306499204073e+02
-6.316316316316315849e+00,-1.470433102962277587e+02
-6.296296296296295836e+00,-1.514840841072382602e+02
-6.276276276276275823e+00,-1.458683572505931352e+02
-6.256256256256255810e+00,-1.454198953780960153e+02
-6.236236236236235797e+00,-1.460383162967065402e+02
-6.216216216216215784e+00,-1.488561600675787133e+02
-6.196196196196195771e+00,-1.492223506562837940e+02
-6.176176176176175758e+00,-1.449944922957665483e+02
-6.156156156156155745e+00,-1.435308260532681288e+02
-6.136136136136135732e+00,-1.500566691959294587e+02
-6.116116116116115720e+00,-1.406599089898211901e+02
-6.096096096096095707e+00,-1.440531677527049510e+02
-6.076076076076075694e+00,-1.418522211907301198e+02
-6.056056056056055681e+00,-1.464077992507131114e+02
-6.036036036036035668e+00,-1.386930311529132211e+02
-6.016016016016015655e+00,-1.426052739579460535e+02
-5.995995995995995642e+00,-1.429410736191277920e+02
-5.975975975975975629e+00,-1.424850127830226825e+02
-5.955955955955955616e+00,-1.426039177452021249e+02
-5.935935935935935603e+00,-1.401251804952163411e+02
-5.915915915915915591e+00,-1.373288569248771012e+02
-5.895895895895895578e+00,-1.386858452302909939e+02
-5.875875875875875565e+00,-1.365535855486457137e+02
-5.855855855855855552e+00,-1.409208713560932154e+02
-5.835835835835835539e+00,-1.379854649809837497e+02
-5.815815815815815526e+00,-1.400031093775126294e+02
-5.795795795795795513e+00,-1.352870200385952728e+02
-5.775775775775775500e+00,-1.400505755944578823e+02
-5.755755755755755487e+00,-1.356315802234026648e+02
-5.735735735735735474e+00,-1.362766961867879445e+02
-5.715715715715715461e+00,-1.379656231983381360e+02
-5.695695695695695449e+00,-1.393160807411249209e+02
-5.675675675675675436e+00,-1.361565744280060812e+02
-5.655655655655655423e+00,-1.341497722263185324e+02
-5.635635635635635410e+00,-1.362668271914018021e+02
-5.615615615615615397e+00,-1.319837060285252619e+02
-5.595595595595595384e+00,-1.285881409901334109e+02
-5.575575575575575371e+00,-1.371363012925984037e+02
-5.555555555555555358e+00,-1.285411815792242862e+02
-5.535535535535535345e+00,-1.304782157879762394e+02
-5.515515515515515332e+00,-1.300380303912650106e+02
-5.495495495495495319e+00,-1.303183511704207831e+02
-5.475475475475475307e+00,-1.296797116854825163e+02
-5.455455455455455294e+00,-1.302813538610340629e+02
-5.435435435435435281e+00,-1.343166222726360957e+02
-5.415415415415415268e+00,-1.307415956971217668e+02
-5.395395395395395255e+00,-1.304541889314134835e+02
-5.375375375375375242e+00,-1.317030621103812962e+02
-5.355355355355355229e+00,-1.268930550918285292e+02
-5.335335335335335216e+00,-1.238139504626176262e+02
-5.315315315315315203e+00,-1.202355664546497138e+02
-5.295295295295295190e+00,-1.293086311401495436e+02
