-1.000000000000000000e+01,5.685848411430546534e+00
-9.979979979979979987e+00,5.740775332722098057e+00
-9.959959959959959974e+00,5.662918763772389674e+00
-9.939939939939939961e+00,5.580841630473132753e+00
-9.919919919919919948e+00,5.583483776900464157e+00
-9.899899899899899935e+00,5.685955715166231883e+00
-9.879879879879879923e+00,5.791510171352869385e+00
-9.859859859859859910e+00,5.401969035813384501e+00
-9.839839839839839897e+00,5.549401305138491836e+00
-9.819819819819819884e+00,5.648462381393363430e+00
-9.799799799799799871e+00,5.329267257645466493e+00
-9.779779779779779858e+00,5.460720663752836046e+00
-9.759759759759759845e+00,5.435217623242922791e+00
-9.739739739739739832e+00,5.645914751971329970e+00
-9.719719719719719819e+00,5.456245016274196225e+00
-9.699699699699699806e+00,5.500552201139583985e+00
-9.679679679679679793e+00,5.758168875486452620e+00
-9.659659659659659781e+00,5.564312063658137575e+00
-9.639639639639639768e+00,5.745092915088841679e+00
-9.619619619619619755e+00,5.480144577872527734e+00
-9.599599599599599742e+00,5.321769027219954040e+00
-9.579579579579579729e+00,5.596849671927414782e+00
-9.559559559559559716e+00,5.791325374948686822e+00
-9.539539539539539703e+00,5.183314211056049281e+00
-9.519519519519519690e+00,5.344101469809377392e+00
-9.499499499499499677e+00,5.395948233325683852e+00
-9.479479479479479664e+00,5.245223820906324441e+00
-9.459459459459459651e+00,5.396511273730911995e+00
-9.439439439439439639e+00,5.438326776338594293e+00
-9.419419419419419626e+00,5.180029266046465075e+00
-9.399399399399399613e+00,5.427346931657941909e+00
-9.379379379379379600e+00,5.313661778734956265e+00
-9.359359359359359587e+00,5.274118921507117363e+00
-9.339339339339339574e+00,5.464838043671713663e+00
-9.319319319319319561e+00,5.230264599524351077e+00
-9.299299299299299548e+00,5.316202591658718113e+00
-9.279279279279279535e+00,5.396720287762795998e+00
-9.259259259259259522e+00,5.247007069504410204e+00
-9.239239239239239510e+00,5.309197757730013123e+00
-9.219219219219219497e+00,5.169481169368172147e+00
-9.199199199199199484e+00,5.001933437448844444e+00
-9.179179179179179471e+00,5.302042869773532452e+00
-9.159159159159159458e+00,5.194975096577199913e+00
-9.139139139139139445e+00,5.005791181319795058e+00
-9.119119119119119432e+00,5.227331200833151392e+00
-9.099099099099099419e+00,5.140028761680387248e+00
-9.079079079079079406e+00,5.462755704579048910e+00
-9.059059059059059393e+00,5.256596191362167936e+00
-9.039039039039039380e+00,5.097791888125901671e+00
-9.019019019019019368e+00,5.185508371020789653e+00
-8.998998998998999355e+00,5.137813769992089163e+00
-8.978978978978979342e+00,5.001085091783300740e+00
-8.958958958958959329e+00,4.944112538645407007e+00
-8.938938938938939316e+00,5.301923223870648627e+00
-8.918918918918919303e+00,4.965785644945609256e+00
-8.898898898898899290e+00,5.191786144986718199e+00
-8.878878878878879277e+00,4.877344139610069185e+00
-8.858858858858859264e+00,4.870196053311260265e+00
-8.838838838838839251e+00,5.027445621520468144e+00
-8.818818818818819238e+00,5.336152144878562709e+00
-8.798798798798799226e+00,5.189579674558235212e+00
-8.778778778778779213e+00,5.005058858518033560e+00
-8.758758758758759200e+00,4.897171557525861196e+00
-8.738738738738739187e+00,4.944860835291266632e+00
-8.718718718718719174e+00,5.025462258584469488e+00
-8.698698698698699161e+00,4.972156248414614232e+00
-8.678678678678679148e+00,4.799211967264580991e+00
-8.658658658658659135e+00,5.112679619288605259e+00
-8.638638638638639122e+00,4.792686067212636125e+00
-8.618618618618619109e+00,4.739381343378788358e+00
-8.598598598598599096e+00,4.728597676211403922e+00
-8.578578578578579084e+00,4.993425956033397561e+00
-8.558558558558559071e+00,5.218763759342099462e+00
-8.538538538538539058e+00,4.556024514557027061e+00
-8.518518518518519045e+00,4.728704785032532776e+00
-8.498498498498499032e+00,4.562908471896266249e+00
-8.478478478478479019e+00,4.891603684429276733e+00
-8.458458458458459006e+00,4.945848190451913595e+00
-8.438438438438438993e+00,4.819361766933092817e+00
-8.418418418418418980e+00,4.802629379561732748e+00
-8.398398398398398967e+00,4.422265004960020285e+00
-8.378378378378378954e+00,4.798306136640483999e+00
-8.358358358358358942e+00,4.620755432657718487e+00
-8.338338338338338929e+00,4.610836180111718363e+00
-8.318318318318318916e+00,4.741482720751888813e+00
-8.298298298298298903e+00,4.630977021504581792e+00
-8.278278278278278890e+00,4.824700453637220221e+00
-8.258258258258258877e+00,4.511253631438872702e+00
-8.238238238238238864e+00,4.843904362769808181e+00
-8.218218218218218851e+00,4.670909276436899127e+00
